rank_pnl,trade_id,symbol,direction,entry_time_thai,thai_hour,is_user_online,schedule_status,hypothetical_net_pnl_thb,outcome,mae_pct,mfe_pct
771,XAUUSD_BASE_1286,XAUUSD,LONG,2024-12-10 16:00:00,16,False,OFFLINE_MISSED,-17.82,LOSS,0.578,0.173
772,XAUUSD_BASE_1467,XAUUSD,SHORT,2025-08-28 20:00:00,20,True,ONLINE_CAPTURED,-17.84,LOSS,0.531,0.2
773,USDJPY_BASE_1005,USDJPY,SHORT,2023-12-05 19:00:00,19,True,ONLINE_CAPTURED,-17.9,LOSS,0.185,0.253
774,XAUUSD_BASE_1402,XAUUSD,LONG,2025-06-04 07:00:00,7,False,OFFLINE_MISSED,-17.93,LOSS,0.54,0.162
775,US500_BASE_1448,US500,SHORT,2025-08-06 10:00:00,10,True,ONLINE_CAPTURED,-18.08,LOSS,0.277,0.193
776,US500_BASE_1146,US500,SHORT,2024-06-05 01:00:00,1,False,OFFLINE_MISSED,-18.09,LOSS,0.335,0.255
777,USDJPY_BASE_979,USDJPY,LONG,2023-10-27 15:00:00,15,True,ONLINE_CAPTURED,-18.12,LOSS,0.185,0.221
778,USDJPY_BASE_1206,USDJPY,LONG,2024-08-24 02:00:00,2,False,OFFLINE_MISSED,-18.12,LOSS,0.225,0.247
779,US500_BASE_744,US500,SHORT,2022-11-25 15:00:00,15,True,ONLINE_CAPTURED,-18.16,LOSS,0.369,0.302
780,XAUUSD_BASE_1398,XAUUSD,SHORT,2025-05-30 17:00:00,17,True,ONLINE_CAPTURED,-18.16,LOSS,0.566,0.17
781,US500_BASE_749,US500,LONG,2022-12-05 06:00:00,6,False,OFFLINE_MISSED,-18.18,LOSS,0.369,0.254
782,XAUUSD_BASE_1069,XAUUSD,SHORT,2024-02-28 13:00:00,13,True,ONLINE_CAPTURED,-18.2,LOSS,0.778,0.233
783,XAUUSD_BASE_1463,XAUUSD,LONG,2025-08-26 14:00:00,14,True,ONLINE_CAPTURED,-18.2,LOSS,0.565,0.169
784,XAUUSD_BASE_1328,XAUUSD,SHORT,2025-02-14 19:00:00,19,True,ONLINE_CAPTURED,-18.21,LOSS,0.611,0.183
785,XAUUSD_BASE_1041,XAUUSD,LONG,2024-01-24 23:00:00,23,False,OFFLINE_MISSED,-18.23,LOSS,0.792,0.238
786,XAUUSD_BASE_1293,XAUUSD,LONG,2024-12-18 19:00:00,19,True,ONLINE_CAPTURED,-18.25,LOSS,0.623,0.187
787,US500_BASE_190,US500,SHORT,2020-09-15 05:00:00,5,False,OFFLINE_MISSED,-18.33,LOSS,0.508,0.392
788,USDJPY_BASE_719,USDJPY,SHORT,2022-10-14 22:00:00,22,False,OFFLINE_MISSED,-18.35,LOSS,0.191,0.233
789,USDJPY_BASE_1488,USDJPY,SHORT,2025-09-24 21:00:00,21,True,ONLINE_CAPTURED,-18.35,LOSS,0.275,0.341
790,XAUUSD_BASE_1305,XAUUSD,SHORT,2025-01-04 01:00:00,1,False,OFFLINE_MISSED,-18.36,LOSS,0.617,0.185
791,XAUUSD_BASE_1513,XAUUSD,LONG,2025-10-23 07:00:00,7,False,OFFLINE_MISSED,-18.39,LOSS,0.574,0.172
792,US500_BASE_504,US500,SHORT,2021-12-09 22:00:00,22,False,OFFLINE_MISSED,-18.45,LOSS,0.456,0.433
793,US500_BASE_497,US500,SHORT,2021-12-01 23:00:00,23,False,OFFLINE_MISSED,-18.47,LOSS,0.442,0.416
794,US500_BASE_1423,US500,SHORT,2025-07-01 03:00:00,3,False,OFFLINE_MISSED,-18.47,LOSS,0.304,0.26
795,USDJPY_BASE_1299,USDJPY,LONG,2024-12-26 13:00:00,13,True,ONLINE_CAPTURED,-18.57,LOSS,0.247,0.251
796,XAUUSD_BASE_1568,XAUUSD,LONG,2025-12-30 07:00:00,7,False,OFFLINE_MISSED,-18.63,LOSS,0.601,0.18
797,US500_BASE_277,US500,LONG,2021-01-13 21:00:00,21,True,ONLINE_CAPTURED,-18.64,LOSS,0.528,0.429
798,US500_BASE_419,US500,LONG,2021-08-02 17:00:00,17,True,ONLINE_CAPTURED,-18.67,LOSS,0.49,0.313
799,US500_BASE_434,US500,SHORT,2021-08-25 22:00:00,22,False,OFFLINE_MISSED,-18.94,LOSS,0.534,0.369
800,US500_BASE_1241,US500,SHORT,2024-10-12 04:00:00,4,False,OFFLINE_MISSED,-18.96,LOSS,0.36,0.216
801,USDJPY_BASE_796,USDJPY,SHORT,2023-01-23 23:00:00,23,False,OFFLINE_MISSED,-19.02,LOSS,0.211,0.225
802,USDJPY_BASE_1504,USDJPY,SHORT,2025-10-13 16:00:00,16,False,OFFLINE_MISSED,-19.02,LOSS,0.33,0.402
803,XAUUSD_BASE_1569,XAUUSD,SHORT,2025-12-30 21:00:00,21,True,ONLINE_CAPTURED,-19.1,LOSS,0.648,0.195
804,US500_BASE_1038,US500,LONG,2024-01-22 15:00:00,15,True,ONLINE_CAPTURED,-19.13,LOSS,0.411,0.28
805,XAUUSD_BASE_1178,XAUUSD,LONG,2024-07-23 16:00:00,16,False,OFFLINE_MISSED,-19.18,LOSS,0.768,0.23
806,US500_BASE_1297,US500,SHORT,2024-12-25 06:00:00,6,False,OFFLINE_MISSED,-19.23,LOSS,0.323,0.261
807,USDJPY_BASE_594,USDJPY,LONG,2022-04-14 17:00:00,17,True,ONLINE_CAPTURED,-19.25,LOSS,0.245,0.238
808,USDJPY_BASE_875,USDJPY,LONG,2023-05-17 05:00:00,5,False,OFFLINE_MISSED,-19.25,LOSS,0.252,0.247
809,US500_BASE_1051,US500,LONG,2024-02-07 21:00:00,21,True,ONLINE_CAPTURED,-19.25,LOSS,0.431,0.263
810,BTCUSD_BASE_1169,BTCUSD,LONG,2024-07-08 21:00:00,21,True,ONLINE_CAPTURED,-19.27,LOSS,0.022,0.289
811,US500_BASE_1419,US500,SHORT,2025-06-25 20:00:00,20,True,ONLINE_CAPTURED,-19.33,LOSS,0.346,0.267
812,US500_BASE_348,US500,LONG,2021-04-22 19:00:00,19,True,ONLINE_CAPTURED,-19.47,LOSS,0.546,0.375
813,USDJPY_BASE_49,USDJPY,LONG,2020-02-21 07:00:00,7,False,OFFLINE_MISSED,-19.48,LOSS,0.268,0.261
814,USDJPY_BASE_458,USDJPY,SHORT,2021-09-27 08:00:00,8,False,OFFLINE_MISSED,-19.48,LOSS,0.272,0.265
815,US500_BASE_1020,US500,LONG,2024-01-01 17:00:00,17,True,ONLINE_CAPTURED,-19.49,LOSS,0.457,0.286
816,XAUUSD_BASE_1438,XAUUSD,SHORT,2025-07-22 15:00:00,15,True,ONLINE_CAPTURED,-19.49,LOSS,0.691,0.207
817,US500_BASE_1550,US500,SHORT,2025-12-05 05:00:00,5,False,OFFLINE_MISSED,-19.55,LOSS,0.381,0.264
818,US500_BASE_1125,US500,LONG,2024-05-14 02:00:00,2,False,OFFLINE_MISSED,-19.62,LOSS,0.434,0.223
819,XAUUSD_BASE_1361,XAUUSD,LONG,2025-04-07 17:00:00,17,True,ONLINE_CAPTURED,-19.68,LOSS,0.746,0.23
820,USDJPY_BASE_289,USDJPY,SHORT,2021-01-29 23:00:00,23,False,OFFLINE_MISSED,-19.7,LOSS,0.227,0.226
821,US500_BASE_659,US500,LONG,2022-07-15 07:00:00,7,False,OFFLINE_MISSED,-19.71,LOSS,0.576,0.376
822,US500_BASE_1077,US500,LONG,2024-03-11 05:00:00,5,False,OFFLINE_MISSED,-19.81,LOSS,0.475,0.28
823,US500_BASE_771,US500,SHORT,2022-12-28 07:00:00,7,False,OFFLINE_MISSED,-19.84,LOSS,0.49,0.31
824,USDJPY_BASE_801,USDJPY,SHORT,2023-01-30 05:00:00,5,False,OFFLINE_MISSED,-19.92,LOSS,0.243,0.245
825,US500_BASE_10,US500,LONG,2020-01-14 17:00:00,17,True,ONLINE_CAPTURED,-20.07,LOSS,0.692,0.389
826,US500_BASE_813,US500,SHORT,2023-02-21 01:00:00,1,False,OFFLINE_MISSED,-20.12,LOSS,0.499,0.297
827,US500_BASE_1562,US500,SHORT,2025-12-24 01:00:00,1,False,OFFLINE_MISSED,-20.12,LOSS,0.404,0.238
828,USDJPY_BASE_106,USDJPY,SHORT,2020-05-21 23:00:00,23,False,OFFLINE_MISSED,-20.15,LOSS,0.29,0.351
829,USDJPY_BASE_476,USDJPY,SHORT,2021-10-23 02:00:00,2,False,OFFLINE_MISSED,-20.15,LOSS,0.283,0.26
830,USDJPY_BASE_802,USDJPY,LONG,2023-01-31 22:00:00,22,False,OFFLINE_MISSED,-20.15,LOSS,0.249,0.29
831,US500_BASE_688,US500,SHORT,2022-08-24 05:00:00,5,False,OFFLINE_MISSED,-20.23,LOSS,0.531,0.365
832,US500_BASE_433,US500,LONG,2021-08-24 05:00:00,5,False,OFFLINE_MISSED,-20.27,LOSS,0.641,0.351
833,US500_BASE_1363,US500,SHORT,2025-04-09 15:00:00,15,True,ONLINE_CAPTURED,-20.35,LOSS,0.394,0.218
834,USDJPY_BASE_1394,USDJPY,SHORT,2025-05-26 09:00:00,9,True,ONLINE_CAPTURED,-20.37,LOSS,0.328,0.254
835,USDJPY_BASE_21,USDJPY,LONG,2020-01-21 05:00:00,5,False,OFFLINE_MISSED,-20.38,LOSS,0.315,0.248
836,US500_BASE_541,US500,LONG,2022-01-26 14:00:00,14,True,ONLINE_CAPTURED,-20.43,LOSS,0.617,0.321
837,US500_BASE_1012,US500,SHORT,2023-12-21 02:00:00,2,False,OFFLINE_MISSED,-20.44,LOSS,0.513,0.304
838,US500_BASE_120,US500,SHORT,2020-06-09 00:00:00,0,False,OFFLINE_MISSED,-20.45,LOSS,0.692,0.391
839,US500_BASE_726,US500,LONG,2022-10-25 19:00:00,19,True,ONLINE_CAPTURED,-20.58,LOSS,0.519,0.269
840,USDJPY_BASE_213,USDJPY,LONG,2020-10-16 17:00:00,17,True,ONLINE_CAPTURED,-20.6,LOSS,0.265,0.248
841,USDJPY_BASE_826,USDJPY,LONG,2023-03-15 11:00:00,11,True,ONLINE_CAPTURED,-20.6,LOSS,0.27,0.202
842,US500_BASE_1311,US500,SHORT,2025-01-21 00:00:00,0,False,OFFLINE_MISSED,-20.64,LOSS,0.392,0.25
843,US500_BASE_932,US500,SHORT,2023-08-03 14:00:00,14,True,ONLINE_CAPTURED,-20.66,LOSS,0.55,0.303
844,US500_BASE_1384,US500,LONG,2025-05-10 02:00:00,2,False,OFFLINE_MISSED,-20.67,LOSS,0.409,0.221
845,US500_BASE_492,US500,SHORT,2021-11-26 03:00:00,3,False,OFFLINE_MISSED,-20.68,LOSS,0.628,0.41
846,USDJPY_BASE_981,USDJPY,SHORT,2023-10-30 16:00:00,16,False,OFFLINE_MISSED,-20.83,LOSS,0.275,0.189
847,US500_BASE_279,US500,SHORT,2021-01-15 03:00:00,3,False,OFFLINE_MISSED,-20.96,LOSS,0.734,0.354
848,US500_BASE_1096,US500,LONG,2024-04-09 05:00:00,5,False,OFFLINE_MISSED,-21.0,LOSS,0.529,0.296
849,US500_BASE_567,US500,SHORT,2022-03-04 22:00:00,22,False,OFFLINE_MISSED,-21.04,LOSS,0.628,0.356
850,USDJPY_BASE_991,USDJPY,LONG,2023-11-13 23:00:00,23,False,OFFLINE_MISSED,-21.05,LOSS,0.284,0.221
851,USDJPY_BASE_1062,USDJPY,SHORT,2024-02-22 12:00:00,12,True,ONLINE_CAPTURED,-21.05,LOSS,0.319,0.207
852,USDJPY_BASE_1291,USDJPY,LONG,2024-12-18 00:00:00,0,False,OFFLINE_MISSED,-21.05,LOSS,0.336,0.311
853,US500_BASE_149,US500,SHORT,2020-07-23 01:00:00,1,False,OFFLINE_MISSED,-21.09,LOSS,0.713,0.41
854,US500_BASE_759,US500,LONG,2022-12-15 09:00:00,9,True,ONLINE_CAPTURED,-21.09,LOSS,0.578,0.307
855,US500_BASE_212,US500,LONG,2020-10-16 02:00:00,2,False,OFFLINE_MISSED,-21.11,LOSS,0.691,0.393
856,US500_BASE_1340,US500,SHORT,2025-03-05 15:00:00,15,True,ONLINE_CAPTURED,-21.29,LOSS,0.432,0.204
857,US500_BASE_15,US500,SHORT,2020-01-16 15:00:00,15,True,ONLINE_CAPTURED,-21.38,LOSS,0.84,0.431
858,US500_BASE_1389,US500,SHORT,2025-05-20 22:00:00,22,False,OFFLINE_MISSED,-21.4,LOSS,0.447,0.243
859,US500_BASE_474,US500,SHORT,2021-10-21 03:00:00,3,False,OFFLINE_MISSED,-21.44,LOSS,0.712,0.34
860,US500_BASE_1014,US500,LONG,2023-12-22 19:00:00,19,True,ONLINE_CAPTURED,-21.45,LOSS,0.574,0.303
861,US500_BASE_178,US500,LONG,2020-09-01 19:00:00,19,True,ONLINE_CAPTURED,-21.47,LOSS,0.791,0.4
862,US500_BASE_1089,US500,LONG,2024-03-29 21:00:00,21,True,ONLINE_CAPTURED,-21.52,LOSS,0.576,0.36
863,GBPUSD_BASE_730,GBPUSD,LONG,2022-11-01 15:00:00,15,True,ONLINE_CAPTURED,-21.6,LOSS,0.023,0.261
864,US500_BASE_858,US500,SHORT,2023-04-24 14:00:00,14,True,ONLINE_CAPTURED,-21.66,LOSS,0.624,0.288
865,USDJPY_BASE_310,USDJPY,LONG,2021-03-01 19:00:00,19,True,ONLINE_CAPTURED,-21.72,LOSS,0.282,0.212
866,USDJPY_BASE_822,USDJPY,SHORT,2023-03-09 05:00:00,5,False,OFFLINE_MISSED,-21.72,LOSS,0.31,0.279
867,USDJPY_BASE_1233,USDJPY,SHORT,2024-09-30 16:00:00,16,False,OFFLINE_MISSED,-21.73,LOSS,0.366,0.231
868,US500_BASE_1057,US500,LONG,2024-02-15 01:00:00,1,False,OFFLINE_MISSED,-21.77,LOSS,0.575,0.303
869,US500_BASE_341,US500,SHORT,2021-04-13 20:00:00,20,True,ONLINE_CAPTURED,-21.79,LOSS,0.725,0.361
870,US500_BASE_838,US500,SHORT,2023-03-29 00:00:00,0,False,OFFLINE_MISSED,-21.82,LOSS,0.609,0.408
871,US500_BASE_605,US500,SHORT,2022-04-27 21:00:00,21,True,ONLINE_CAPTURED,-21.85,LOSS,0.765,0.457
872,US500_BASE_566,US500,LONG,2022-03-03 15:00:00,15,True,ONLINE_CAPTURED,-21.89,LOSS,0.689,0.368
873,US500_BASE_239,US500,LONG,2020-11-19 16:00:00,16,False,OFFLINE_MISSED,-21.92,LOSS,0.717,0.307
874,USDJPY_BASE_16,USDJPY,SHORT,2020-01-16 20:00:00,20,True,ONLINE_CAPTURED,-21.95,LOSS,0.382,0.291
875,US500_BASE_510,US500,LONG,2021-12-17 03:00:00,3,False,OFFLINE_MISSED,-21.99,LOSS,0.75,0.388
876,US500_BASE_43,US500,LONG,2020-02-15 04:00:00,4,False,OFFLINE_MISSED,-22.03,LOSS,0.87,0.414
877,US500_BASE_947,US500,LONG,2023-08-25 15:00:00,15,True,ONLINE_CAPTURED,-22.24,LOSS,0.651,0.304
878,US500_BASE_1185,US500,LONG,2024-07-31 07:00:00,7,False,OFFLINE_MISSED,-22.26,LOSS,0.576,0.261
879,US500_BASE_1102,US500,SHORT,2024-04-19 11:00:00,11,True,ONLINE_CAPTURED,-22.31,LOSS,0.608,0.243
880,US500_BASE_936,US500,SHORT,2023-08-11 22:00:00,22,False,OFFLINE_MISSED,-22.4,LOSS,0.651,0.327
881,US500_BASE_324,US500,SHORT,2021-03-17 20:00:00,20,True,ONLINE_CAPTURED,-22.42,LOSS,0.884,0.443
882,US500_BASE_81,US500,LONG,2020-04-09 22:00:00,22,False,OFFLINE_MISSED,-22.45,LOSS,0.858,0.423
883,US500_BASE_543,US500,SHORT,2022-01-27 05:00:00,5,False,OFFLINE_MISSED,-22.51,LOSS,0.782,0.315
884,USDJPY_BASE_393,USDJPY,SHORT,2021-07-02 03:00:00,3,False,OFFLINE_MISSED,-22.62,LOSS,0.336,0.224
885,BTCUSD_BASE_1385,BTCUSD,LONG,2025-05-11 16:00:00,16,False,OFFLINE_MISSED,-22.78,LOSS,0.031,0.227
886,USDJPY_BASE_204,USDJPY,LONG,2020-09-30 23:00:00,23,False,OFFLINE_MISSED,-22.85,LOSS,0.347,0.21
887,US500_BASE_854,US500,LONG,2023-04-20 05:00:00,5,False,OFFLINE_MISSED,-22.91,LOSS,0.705,0.321
888,US500_BASE_506,US500,LONG,2021-12-14 09:00:00,9,True,ONLINE_CAPTURED,-22.92,LOSS,0.792,0.33
889,US500_BASE_887,US500,SHORT,2023-05-29 23:00:00,23,False,OFFLINE_MISSED,-22.94,LOSS,0.703,0.462
890,US500_BASE_114,US500,LONG,2020-06-03 19:00:00,19,True,ONLINE_CAPTURED,-22.95,LOSS,0.898,0.373
891,US500_BASE_942,US500,SHORT,2023-08-18 15:00:00,15,True,ONLINE_CAPTURED,-22.95,LOSS,0.698,0.209
892,US500_BASE_1090,US500,SHORT,2024-04-01 21:00:00,21,True,ONLINE_CAPTURED,-22.96,LOSS,0.671,0.299
893,US500_BASE_897,US500,LONG,2023-06-14 23:00:00,23,False,OFFLINE_MISSED,-22.98,LOSS,0.69,0.293
894,US500_BASE_1483,US500,SHORT,2025-09-17 17:00:00,17,True,ONLINE_CAPTURED,-23.02,LOSS,0.529,0.221
895,USDJPY_BASE_557,USDJPY,LONG,2022-02-16 14:00:00,14,True,ONLINE_CAPTURED,-23.07,LOSS,0.372,0.243
896,US500_BASE_288,US500,LONG,2021-01-29 01:00:00,1,False,OFFLINE_MISSED,-23.08,LOSS,0.91,0.423
897,US500_BASE_1163,US500,LONG,2024-06-28 21:00:00,21,True,ONLINE_CAPTURED,-23.17,LOSS,0.64,0.4
898,US500_BASE_1565,US500,SHORT,2025-12-26 02:00:00,2,False,OFFLINE_MISSED,-23.17,LOSS,0.56,0.253
899,US500_BASE_1348,US500,SHORT,2025-03-18 12:00:00,12,True,ONLINE_CAPTURED,-23.19,LOSS,0.522,0.157
900,USDJPY_BASE_321,USDJPY,SHORT,2021-03-15 17:00:00,17,True,ONLINE_CAPTURED,-23.3,LOSS,0.322,0.204
901,USDJPY_BASE_422,USDJPY,SHORT,2021-08-06 05:00:00,5,False,OFFLINE_MISSED,-23.3,LOSS,0.377,0.253
902,USDJPY_BASE_938,USDJPY,SHORT,2023-08-15 22:00:00,22,False,OFFLINE_MISSED,-23.3,LOSS,0.372,0.28
903,USDJPY_BASE_1220,USDJPY,LONG,2024-09-09 23:00:00,23,False,OFFLINE_MISSED,-23.3,LOSS,0.446,0.334
904,US500_BASE_293,US500,LONG,2021-02-01 17:00:00,17,True,ONLINE_CAPTURED,-23.35,LOSS,0.931,0.427
905,GBPUSD_BASE_1295,GBPUSD,LONG,2024-12-20 20:00:00,20,True,ONLINE_CAPTURED,-23.35,LOSS,0.032,0.313
906,US500_BASE_652,US500,SHORT,2022-07-08 08:00:00,8,False,OFFLINE_MISSED,-23.4,LOSS,0.896,0.355
907,US500_BASE_1046,US500,LONG,2024-02-02 05:00:00,5,False,OFFLINE_MISSED,-23.43,LOSS,0.675,0.265
908,US500_BASE_1378,US500,SHORT,2025-04-29 15:00:00,15,True,ONLINE_CAPTURED,-23.45,LOSS,0.546,0.164
909,US500_BASE_1192,US500,SHORT,2024-08-06 21:00:00,21,True,ONLINE_CAPTURED,-23.5,LOSS,0.651,0.309
910,USDJPY_BASE_596,USDJPY,SHORT,2022-04-18 22:00:00,22,False,OFFLINE_MISSED,-23.52,LOSS,0.404,0.33
911,USDJPY_BASE_1451,USDJPY,SHORT,2025-08-08 23:00:00,23,False,OFFLINE_MISSED,-23.52,LOSS,0.49,0.373
912,USDJPY_BASE_244,USDJPY,LONG,2020-11-24 22:00:00,22,False,OFFLINE_MISSED,-23.53,LOSS,0.361,0.236
913,USDJPY_BASE_1215,USDJPY,SHORT,2024-09-04 19:00:00,19,True,ONLINE_CAPTURED,-23.53,LOSS,0.453,0.258
914,US500_BASE_1065,US500,LONG,2024-02-27 06:00:00,6,False,OFFLINE_MISSED,-23.7,LOSS,0.698,0.36
915,US500_BASE_379,US500,SHORT,2021-06-08 23:00:00,23,False,OFFLINE_MISSED,-23.71,LOSS,0.897,0.41
916,US500_BASE_271,US500,SHORT,2021-01-07 21:00:00,21,True,ONLINE_CAPTURED,-23.81,LOSS,0.953,0.438
917,US500_BASE_117,US500,SHORT,2020-06-05 11:00:00,11,True,ONLINE_CAPTURED,-23.98,LOSS,0.999,0.3
918,USDJPY_BASE_588,USDJPY,LONG,2022-04-08 14:00:00,14,True,ONLINE_CAPTURED,-23.98,LOSS,0.42,0.237
919,US500_BASE_761,US500,SHORT,2022-12-16 05:00:00,5,False,OFFLINE_MISSED,-24.16,LOSS,0.79,0.328
920,USDJPY_BASE_14,USDJPY,LONG,2020-01-15 21:00:00,21,True,ONLINE_CAPTURED,-24.2,LOSS,0.472,0.296
921,USDJPY_BASE_240,USDJPY,SHORT,2020-11-19 21:00:00,21,True,ONLINE_CAPTURED,-24.2,LOSS,0.387,0.266
922,USDJPY_BASE_613,USDJPY,LONG,2022-05-09 15:00:00,15,True,ONLINE_CAPTURED,-24.2,LOSS,0.418,0.219
923,USDJPY_BASE_1263,USDJPY,SHORT,2024-11-12 23:00:00,23,False,OFFLINE_MISSED,-24.2,LOSS,0.484,0.319
924,US500_BASE_1471,US500,LONG,2025-09-02 13:00:00,13,True,ONLINE_CAPTURED,-24.27,LOSS,0.596,0.179
925,US500_BASE_598,US500,SHORT,2022-04-20 02:00:00,2,False,OFFLINE_MISSED,-24.28,LOSS,0.932,0.332
926,US500_BASE_1056,US500,LONG,2024-02-13 19:00:00,19,True,ONLINE_CAPTURED,-24.33,LOSS,0.733,0.22
927,US500_BASE_1337,US500,LONG,2025-02-27 12:00:00,12,True,ONLINE_CAPTURED,-24.37,LOSS,0.581,0.174
928,US500_BASE_319,US500,LONG,2021-03-12 21:00:00,21,True,ONLINE_CAPTURED,-24.38,LOSS,1.031,0.51
929,US500_BASE_700,US500,SHORT,2022-09-21 17:00:00,17,True,ONLINE_CAPTURED,-24.51,LOSS,0.8,0.324
930,USDJPY_BASE_137,USDJPY,SHORT,2020-07-03 12:00:00,12,True,ONLINE_CAPTURED,-24.65,LOSS,0.447,0.239
931,USDJPY_BASE_693,USDJPY,SHORT,2022-09-01 02:00:00,2,False,OFFLINE_MISSED,-24.65,LOSS,0.441,0.294
932,US500_BASE_1440,US500,SHORT,2025-07-22 23:00:00,23,False,OFFLINE_MISSED,-24.67,LOSS,0.621,0.285
933,US500_BASE_963,US500,SHORT,2023-09-20 09:00:00,9,True,ONLINE_CAPTURED,-24.81,LOSS,0.74,0.282
934,US500_BASE_1406,US500,LONG,2025-06-12 01:00:00,1,False,OFFLINE_MISSED,-24.81,LOSS,0.618,0.251
935,US500_BASE_1407,US500,SHORT,2025-06-13 02:00:00,2,False,OFFLINE_MISSED,-24.86,LOSS,0.624,0.232
936,USDJPY_BASE_1461,USDJPY,LONG,2025-08-21 18:00:00,18,True,ONLINE_CAPTURED,-24.87,LOSS,0.574,0.299
937,USDJPY_BASE_1495,USDJPY,LONG,2025-10-03 06:00:00,6,False,OFFLINE_MISSED,-24.87,LOSS,0.582,0.345
938,US500_BASE_1499,US500,LONG,2025-10-07 14:00:00,14,True,ONLINE_CAPTURED,-24.97,LOSS,0.621,0.186
939,US500_BASE_1107,US500,LONG,2024-04-22 22:00:00,22,False,OFFLINE_MISSED,-25.02,LOSS,0.766,0.344
940,US500_BASE_853,US500,LONG,2023-04-17 22:00:00,22,False,OFFLINE_MISSED,-25.05,LOSS,0.844,0.355
941,USDJPY_BASE_616,USDJPY,LONG,2022-05-12 01:00:00,1,False,OFFLINE_MISSED,-25.1,LOSS,0.457,0.278
942,USDJPY_BASE_748,USDJPY,SHORT,2022-11-30 21:00:00,21,True,ONLINE_CAPTURED,-25.1,LOSS,0.396,0.267
943,USDJPY_BASE_788,USDJPY,LONG,2023-01-18 16:00:00,16,False,OFFLINE_MISSED,-25.1,LOSS,0.405,0.2
944,USDJPY_BASE_1160,USDJPY,LONG,2024-06-26 02:00:00,2,False,OFFLINE_MISSED,-25.1,LOSS,0.511,0.325
945,USDJPY_BASE_1281,USDJPY,LONG,2024-12-03 10:00:00,10,True,ONLINE_CAPTURED,-25.1,LOSS,0.501,0.293
946,US500_BASE_280,US500,LONG,2021-01-15 12:00:00,12,True,ONLINE_CAPTURED,-25.2,LOSS,1.093,0.328
947,US500_BASE_1571,US500,SHORT,2025-12-31 15:00:00,15,True,ONLINE_CAPTURED,-25.27,LOSS,0.665,0.199
948,US500_BASE_786,US500,SHORT,2023-01-16 15:00:00,15,True,ONLINE_CAPTURED,-25.3,LOSS,0.866,0.26
949,USDJPY_BASE_361,USDJPY,SHORT,2021-05-11 20:00:00,20,True,ONLINE_CAPTURED,-25.32,LOSS,0.428,0.223
950,US500_BASE_825,US500,SHORT,2023-03-14 14:00:00,14,True,ONLINE_CAPTURED,-25.32,LOSS,0.827,0.248
951,USDJPY_BASE_531,USDJPY,SHORT,2022-01-17 07:00:00,7,False,OFFLINE_MISSED,-25.33,LOSS,0.457,0.226
952,US500_BASE_138,US500,LONG,2020-07-03 17:00:00,17,True,ONLINE_CAPTURED,-25.51,LOSS,1.099,0.33
953,USDJPY_BASE_5,USDJPY,SHORT,2020-01-08 12:00:00,12,True,ONLINE_CAPTURED,-25.55,LOSS,0.529,0.267
954,USDJPY_BASE_258,USDJPY,LONG,2020-12-16 18:00:00,18,True,ONLINE_CAPTURED,-25.55,LOSS,0.412,0.247
955,USDJPY_BASE_325,USDJPY,LONG,2021-03-18 06:00:00,6,False,OFFLINE_MISSED,-25.55,LOSS,0.387,0.241
956,USDJPY_BASE_1255,USDJPY,SHORT,2024-10-31 11:00:00,11,True,ONLINE_CAPTURED,-25.55,LOSS,0.527,0.295
957,US500_BASE_704,US500,SHORT,2022-09-26 14:00:00,14,True,ONLINE_CAPTURED,-25.58,LOSS,0.867,0.352
958,US500_BASE_1121,US500,SHORT,2024-05-10 12:00:00,12,True,ONLINE_CAPTURED,-25.61,LOSS,0.801,0.24
959,US500_BASE_560,US500,LONG,2022-02-21 14:00:00,14,True,ONLINE_CAPTURED,-25.7,LOSS,0.991,0.297
960,USDJPY_BASE_1071,USDJPY,SHORT,2024-02-28 21:00:00,21,True,ONLINE_CAPTURED,-25.77,LOSS,0.495,0.24
961,USDJPY_BASE_382,USDJPY,LONG,2021-06-10 03:00:00,3,False,OFFLINE_MISSED,-25.78,LOSS,0.445,0.276
962,USDJPY_BASE_508,USDJPY,SHORT,2021-12-15 18:00:00,18,True,ONLINE_CAPTURED,-25.78,LOSS,0.469,0.23
963,USDJPY_BASE_895,USDJPY,SHORT,2023-06-13 05:00:00,5,False,OFFLINE_MISSED,-25.78,LOSS,0.495,0.297
964,USDJPY_BASE_1168,USDJPY,SHORT,2024-07-06 04:00:00,4,False,OFFLINE_MISSED,-25.78,LOSS,0.534,0.284
965,US500_BASE_639,US500,SHORT,2022-06-22 03:00:00,3,False,OFFLINE_MISSED,-25.79,LOSS,1.082,0.325
966,US500_BASE_139,US500,SHORT,2020-07-06 08:00:00,8,False,OFFLINE_MISSED,-25.94,LOSS,1.142,0.343
967,USDJPY_BASE_268,USDJPY,SHORT,2021-01-05 07:00:00,7,False,OFFLINE_MISSED,-26.0,LOSS,0.415,0.202
968,USDJPY_BASE_599,USDJPY,LONG,2022-04-20 13:00:00,13,True,ONLINE_CAPTURED,-26.0,LOSS,0.493,0.225
969,USDJPY_BASE_669,USDJPY,LONG,2022-07-28 20:00:00,20,True,ONLINE_CAPTURED,-26.0,LOSS,0.456,0.259
970,USDJPY_BASE_954,USDJPY,LONG,2023-09-04 23:00:00,23,False,OFFLINE_MISSED,-26.0,LOSS,0.46,0.282
